split,file,source_split,base_identity,sha256,width,height,boxes
train,metal977_jpg.rf.d50e3db17667a871420a63268731b64c.jpg,train,metal977,d1803fcde8c2eddeedc06eed85fc5a253618f8bac0c416637041028f175f08f0,416,416,1
train,metal978_jpg.rf.7849bf507c7f2d7f42d712617d14aa99.jpg,train,metal978,2ae9488180412c59ad067d5123e709177e0262b357cef7c08fb1bcdb04191b7f,416,416,7
train,metal97_jpg.rf.21ecb8f06a85a6f482ac95e712e1ed34.jpg,train,metal97,950b5e285770451a79f77b894f60f990aff26c39cfe61d1c07404e63bd05fdb4,416,416,14
train,metal980_jpg.rf.356b794f2af98f73fe3d1d0a15906f8c.jpg,train,metal980,cd884dcdf4e3dc4e18a17a17cf23290052c29880039a024efaf6ec76c8edad84,416,416,9
train,metal981_jpeg.rf.0d11804ffd634811e40f7991e1d76705.jpg,train,metal981,8688e8a574e491de31efd2f9e0b3f43d65d641e58f6c35ade10900777de7b13b,416,416,1
train,metal983_jpg.rf.9da712f948984c1d116d0c3e41bf8ed4.jpg,train,metal983,c212e2f29f753b3a43b35adb800c1f4f40c13c3fbea4e29c9b33385f9fb0d84b,416,416,22
train,metal984_jpg.rf.e8518960f0e441c7a23ee62e484dc0f9.jpg,train,metal984,b1ddc9b88563a00e5c33fb74248cc10e99ee23ca369378ccd555a3765a07ba68,416,416,1
train,metal985_jpg.rf.884fa27c0336f6545170c2ac2f6ee7b0.jpg,train,metal985,4ec02b0a82bba899816cc8ef786c2c4af27deffd97d753f10f317fcb12c7a4f7,416,416,1
train,metal987_jpg.rf.9179479acb6d0cd509d8e4524f378f30.jpg,train,metal987,e30d82b1b8ac70c0188ec6b30d9e836dac536f4fad2738b2faed530428235abe,416,416,1
val,metal988_jpg.rf.ec67d0407d7154b8b7237ee65c7fc25e.jpg,train,metal988,6eba7ca57ba4216230a61847179003f7769d2d9f4d410ddf0a5d818caeaf11b3,416,416,4
train,metal989_jpg.rf.c189de2f262e91eebcc672afc3cd704e.jpg,train,metal989,0d6ee2d7490a8447b89e596b075967b8b81a8135c3d9858cc83187c65fa8d5cf,416,416,1
train,metal98_jpg.rf.aec76b89dbf1a70ab7dcb945ee57ed8a.jpg,train,metal98,583f601107e5d76d8274215e71858739a541fff7deb345c2419529a658653da7,416,416,7
train,metal990_jpg.rf.d783f4f36f4f240a45b33f45fe651777.jpg,train,metal990,476943ff10ca622145d9b46b416bb76cf9f56bf8740a6cd7cadc5ac1372e91a6,416,416,7
train,metal991_jpg.rf.0444bf0b35e92b6327d51baaf0eac68e.jpg,train,metal991,e9fac1ec806a4e936923a98b934cbfde495f6a474694ae4aab26ce522c67f2c7,416,416,1
train,metal992_jpeg.rf.218b2d5c1205062341d1f9721ce5d995.jpg,train,metal992,f3fbd3904820c2c2482bdebf7633c7e5e6f2a0a5496447a398b4b94eedfff885,416,416,1
train,metal994_jpg.rf.cc9958f59ddc0651c553c0fe5c08d5fa.jpg,train,metal994,5a920dfef6a78164ee751f912358cea52110f05cd694651b21720badc1e31a0f,416,416,5
train,metal995_jpg.rf.86f77e585faf21b2a7355651e4e5fb18.jpg,train,metal995,224016da028607c40077b9cf125ab5dda364e69d5b76f8ab345a1154452d6b3c,416,416,1
train,metal996_jpg.rf.d653a0fe4eeadbd9e53b4d04d2a169ab.jpg,train,metal996,349aa773f5fcc070bfb9c2251cc5f1c5770cf470717114b68716a81f907b709e,416,416,1
train,metal999_jpg.rf.c04b38adae90802c32304af2eded5c70.jpg,train,metal999,62fdddf822c401860297bf9431a0d39923405ae5f70c20a63dedc10d1dc30fad,416,416,4
train,metal99_jpg.rf.a6983811f65bc35f62992ee844ab9369.jpg,train,metal99,9d8fe6b4bfa7a39e113f2f51cd5a8e6be69b0d51e2c4f690ad4ece84898d9afb,416,416,5
train,paper1000_jpg.rf.ed707cdac21afc399c252257e5e21715.jpg,train,paper1000,49738b550e4d98b73197575c634a8bf98dbf2e70b2290e2a35d9777b46d7bb86,416,416,6
val,paper1001_jpg.rf.a7ad68a593f9545318eaf960612d71b9.jpg,train,paper1001,8f88fe0495a966f83a419f6bc68ee9a1e419985db89a757d15bcabebf2a144ff,416,416,1
train,paper1002_jpg.rf.49b76b30a9f8e7bd6ae5902bdb1fdad6.jpg,train,paper1002,d5c6e4f112ae1c25ac697ca083510a1de6fc36eb4dfd2fafa53cddc2efdaffc1,416,416,1
train,paper1003_jpg.rf.b2a673f5ac5920d2900878007b9cfd6f.jpg,train,paper1003,34092e2751379136fbe82f4634621f3918437e799e30c7224f5088765a1b7108,416,416,2
train,paper1004_jpg.rf.6c7eec3d7c187c9c07f2b74f27cc2dd5.jpg,train,paper1004,dedead77e6e65a58f076c8b1a218e54cbe4483f5b22d5d8c89c1c91fe1bc7833,416,416,1
train,paper1005_jpg.rf.31c04abaf373372d52061076ce4ced57.jpg,train,paper1005,9aa25d31a51c179db1e2e3e15a7c16e20d11aed1c6859853ec352816b12b339a,416,416,1
train,paper1006_jpg.rf.526dffd14d10ac405b92543141ea56b6.jpg,train,paper1006,f1986ddfc72d3b55a829ca3023b5afe3b25a10cbbe7fc43cd0307704ecc8e5f6,416,416,3
train,paper1007_jpg.rf.9c5e3274b72c94e2294fdb43bdfd50c2.jpg,train,paper1007,feac029d5de82ed8151c7bcea1a4f845e14e1886e468a27232ba5f992bad9573,416,416,1
test,paper1009_jpg.rf.34ca46307dfd229c7196789aec07df4c.jpg,train,paper1009,70e08303e17152188f177d5bcea6be01ce0955905f5eaa7ee39b9ff6495a9442,416,416,3
train,paper100_jpg.rf.265427d2d7cd359a1e8ca2e75c3912b3.jpg,train,paper100,a91b92c1551a3756bb6f057f5ef59fbc5bde538b504770a2b9864495322fd652,416,416,1
test,paper1011_jpg.rf.c6e93c4dcbf94cd8e55afe4e44e93462.jpg,train,paper1011,a5c353210732b8b6178a5aa3b0e3591e877da9d97db141b146903ea47e39ae81,416,416,1
train,paper1012_jpg.rf.bca5a34d6ebec171c4db6aab0b2e27b5.jpg,train,paper1012,14bc013141933b8090530b6429b1b329530287e52b7148f28dd15451240248df,416,416,1
train,paper1013_jpg.rf.3765fe0e38e92c71a6004d333119e0eb.jpg,train,paper1013,ab35ef0434ac347f357c53cdcd5bcc64fdaed63666e0f00a933206208b5a097a,416,416,5
train,paper1014_jpg.rf.be18622fcfa1375be289921e61af747f.jpg,train,paper1014,ba16fd9df810b0bbb28801ef88c66143a6b05b73d187d41a17347468d798f27c,416,416,1
train,paper1015_jpg.rf.5ed00a4bdbdd8a7fb16ef8fff0706c86.jpg,train,paper1015,bdc796735d5db535b08c5237419c9afe0318ca6196f84923d0c01d8d5b38386f,416,416,1
train,paper1017_jpg.rf.7500891711b108b0f3a6556625139174.jpg,train,paper1017,6ce3674de38a806720defb9284f412f3cab866554158ade41a00d869d1082041,416,416,5
test,paper1018_jpg.rf.dee435577c07beb0077fbe33d4bccf04.jpg,train,paper1018,9bffbb265ce4f478aa4125aca7f9ac6f713089fe8fa7bfd0a204eff2396c3878,416,416,6
train,paper1019_jpg.rf.220446b1dfe120bbe803468d2ac6f740.jpg,train,paper1019,8dd93c9c2e7be7323cea0a4b244c5fc94cfefd41e1fdfe2f625168a5471b2d16,416,416,1
train,paper101_jpg.rf.bbee9c0388fe60d66dda8754f707ff40.jpg,train,paper101,91bbf88eac6e5bf6a1a8861805c1ccca609f10430600ad6b3631ee567b07f756,416,416,1
val,paper1020_jpg.rf.92425db5967cf08fde14c3e9c97a9740.jpg,train,paper1020,988ea76cf7ab966dd305f1e4a1e7a991bc69ed1df23f4c9bbb2f8d55e1da499d,416,416,6
test,paper1021_jpg.rf.fe316055eb7812e64ba672a021dd151d.jpg,train,paper1021,45e818e8dfce891c600b7220905a430f04823e2bc0492d419c0979c524e57d74,416,416,1
train,paper1022_jpg.rf.8db3062642094161859584a19ba6f530.jpg,train,paper1022,ebe1a08200dcaa630d167147a3a014010b429a86afdb942d033f4a2016d42e84,416,416,9
train,paper1023_jpg.rf.9f2baaa0e0eee4fe1d3724a8484ce117.jpg,train,paper1023,92987b5514f1a2680816568b0c268ce098518c82a384f0bcb1c1bf98e90dddd5,416,416,1
train,paper1025_jpg.rf.6081505db67655fcd54d3a0da076c37a.jpg,train,paper1025,e08b8fe2f8dcd7c76e697fa7fb784e511c94b915871d599967853f2f7b9fd30e,416,416,5
train,paper1026_jpg.rf.23998708f9e52babc1c7b051a8020a9c.jpg,train,paper1026,789e3cd0d0558d5b3bcdebb9a3bc21666042a51e143da945d7028d3d5312be77,416,416,1
train,paper1028_jpg.rf.2beffa04982837dfa8992a1578537a7a.jpg,train,paper1028,f789966ae9e23796eeec87a36f67a07336d8f0dd9165ae66e6fb42762a14d625,416,416,14
train,paper1029_jpg.rf.84704a3a3b1e2540a4a474d09ec41d87.jpg,train,paper1029,2fda1aef9428b4c109c61945a277f28c80ffb6e895977d1c02bc240979459b00,416,416,2
train,paper102_jpeg.rf.6153db3f11b53ce482261798e89ce60b.jpg,train,paper102,f3854792d335916782fc0cfc19df02000bde387340af52c25d02ea06f1a88ee7,416,416,1
train,paper1031_jpg.rf.f4f73917746be515e01d0f45810a2c90.jpg,train,paper1031,26562ba901effa90a8ec244c1dd5b9124abddd384a781c09b668dadfde97052e,416,416,2
train,paper1033_jpg.rf.2e54adf2381936ba2b0dcf8faa74112a.jpg,train,paper1033,0d8a4a9e242a6a95065a4cb1ab782e85f6b58c4e893517ad60fba38bfa7ac5dc,416,416,5
train,paper1034_jpg.rf.33907ba18bec0019613fa2f57ada036a.jpg,train,paper1034,ab69edc5fb4d4364c232b6949db3aab5acadbddab799378953866e10fee9e2d7,416,416,1
train,paper1035_jpg.rf.f0ca581b6a3c555af8acf5636853da8c.jpg,train,paper1035,c445b64cbc9a91a7014653995496c7b8f608bceabb3b79fd0b1c38f95d97f80a,416,416,8
train,paper1036_jpg.rf.cd3e24db1cb1371c5349377c8e2ae9b1.jpg,train,paper1036,340ac77a93b8f7cd60dde420b4e93a87753140d3d93cd8b93a9299343790f264,416,416,1
train,paper1037_jpg.rf.d2a4cfaf3809e51757f76dafb3694daa.jpg,train,paper1037,494268eea323645911bba52988827a06caadac153b74b945584fabef9a391cc0,416,416,1
train,paper1038_jpg.rf.2665c40494a434ec5d889c5dd83964ee.jpg,train,paper1038,3ea6d8efe9c37dd66bff43590105d94367bf94386752c53cf8b4f6f65d8d0cde,416,416,7
train,paper1039_jpg.rf.20ebe3466f11e9110f5e090048a015e9.jpg,train,paper1039,f29230640974d07b0a589f536d51f3d4709a2ea9ee8c9751ad358139693ad4de,416,416,1
train,paper1040_jpg.rf.1cbfec8f4935b36074a117ce868c3319.jpg,train,paper1040,6e81bf4009e973bffcc14e3f4aed9bb14030d0f21b2a947635632e52eccd34a8,416,416,1
test,paper1042_jpg.rf.d045f3ab7ee5b9104d5c61eb2d03d814.jpg,train,paper1042,9ecf86377e42e8efec4e9fe97506f2262d62b34889818f3de5aa068fbddb9895,416,416,2
train,paper1044_jpg.rf.caf97a3e256452f1c89f5975fc64d739.jpg,train,paper1044,a541a670dacbda46217324de84b2929cf090f18b7fdb31c0df835814ffaf6a57,416,416,1
train,paper1045_jpg.rf.e8e518694939084c15f3d8c2d29cc23a.jpg,train,paper1045,8c790dacfb37c81ab2e1a41febefd916f1606570f04c06d6014d1c028afcc19f,416,416,2
test,paper1047_jpg.rf.ad479d67c995c6cdbe6c2c521f012a93.jpg,train,paper1047,a9faf1954c0206c22e7ca3bd5d7f33302ab78cce15e514ff1d3870e26bfb9426,416,416,1
train,paper1048_jpg.rf.63001be6a7a2b829f3fbe8257b280904.jpg,train,paper1048,252531a5e6aea157adebd027c88949a22a8c8d3ec34f827a445fb299b451747f,416,416,2
train,paper1049_jpg.rf.d3c716e1dce90045c4327c70ab64d210.jpg,train,paper1049,f58d4a4c2fdc7897c895e64ec898cea612fc668abf827e0043f461cf19d0def3,416,416,10
train,paper1050_jpg.rf.8d6599a3b79b81acaff746177082783a.jpg,train,paper1050,d79f53fec97274d44c17d9d9012426fe9d3d924f87fb28102358c045fa721b46,416,416,2
train,paper1051_jpg.rf.bcf2431615ee213873c49a9c02dab2c3.jpg,train,paper1051,e72e839d43f9108ae2353472fe445cd31517501f5ebe46122c9d36860ac720c0,416,416,5
train,paper1054_jpg.rf.9b87973d890526dfda95f25466a44367.jpg,train,paper1054,86c0b28fe7e7893648bc5e33bf5125068d1e7d1f5e8d9de60f34347b230f07b3,416,416,1
val,paper1055_jpg.rf.6bed23e4c9094135077071dbd6e8a24d.jpg,train,paper1055,67c2fb2cb6f5bcbf5e3e3cdb98415276508843c39455c7590d9817eb300f7ef2,416,416,1
val,paper1056_jpg.rf.141941e7f571c009a5a325ea76c9997a.jpg,train,paper1056,2c4f1cf531b4b03901decb48773259e79a0c2483de81bf00a98d8382d10a4337,416,416,14
train,paper1057_jpg.rf.ac63d871b61d22b8b3ef9dd8ebe870d0.jpg,train,paper1057,787a591278df66fb282acf130e3d4a4f84f0e1521c9037798024944f460542a8,416,416,2
train,paper1058_jpg.rf.6d68128e8e51b330cd104a6dd10b23a9.jpg,train,paper1058,ef027617fedadc0e983fda5faeada6c8d449e3d69d69e8d41ccc1ca4b0c34865,416,416,3
train,paper1059_jpg.rf.7261033e88738d3657ab8012507e5450.jpg,train,paper1059,17215c6c7a4de5ec833d38fa5ae15eb911d1e832a4c44c0913e3dfdc0f9104e6,416,416,1
train,paper1061_jpg.rf.ca87e769d659a9839ff75a65a8ef5d27.jpg,train,paper1061,16b8bb04d6071a64691778076e6f5a0f072425b202bff291e18849500eec69d0,416,416,6
train,paper1063_jpg.rf.5274779177d7cf8bddca207ed5b3eaa8.jpg,train,paper1063,c2000e6e31eac9acf329d8b06ded47c99273b0c2e9568486d94b5821326dabc3,416,416,1
train,paper1064_jpg.rf.9c31725d52ccaaba90281a49ee5b2967.jpg,train,paper1064,ba73bcf207e67a19e3e697f9d09cd8bd5f802762b2686adfcb3ed36c31cfbc38,416,416,1
train,paper1065_jpg.rf.66bfe1f2203d917baff43fc83d210280.jpg,train,paper1065,631f9e028a89932ef0778b6946a18f8284cd49eac891abbe1b399f54070bc197,416,416,1
test,paper1066_jpg.rf.729b8b43dce9ded617446e904dd0a4de.jpg,train,paper1066,41fc53f235f8d069d63846baf6a60edeb49728210ab84cdb4b6ca95adefb93cd,416,416,1
train,paper1067_jpg.rf.19816b399bb12990d73e81ea3e21d47d.jpg,train,paper1067,5dd8a23f9ae598aa62ba1ab77644a34b7046d0e005b71b3d0b0fc341215c7d2a,416,416,1
val,paper1069_jpg.rf.e610c2acbe49c7de4107aca3d4c07385.jpg,train,paper1069,70fc924c7fbb5188b4eb4eb1b5d2a6eeabfa77c23956c74a372ad353bc50320e,416,416,7
train,paper106_jpg.rf.5bdcd8fce5311a3a38a8ca27a44f3748.jpg,train,paper106,fd0f50c2bb54bdda52802cf345805f2c2fdaa5c325f7d0d89ac960bb858b22e8,416,416,1
val,paper1071_jpg.rf.087cb981fd53e66b57eca1ac13f0b3d2.jpg,train,paper1071,28f4b75e02ab116c4f2459579d48edc8291c6f2dcb3ee66ab94695cdb94c866a,416,416,1
train,paper1072_jpg.rf.1aa3b1f608e4a11b08b06ab3831c4657.jpg,train,paper1072,bbb12595a0f7701c10a959e995cb96512dee1b0c10d363bbd4262182734de27f,416,416,1
train,paper1073_jpg.rf.f9dfb1d3e845610311815ac23bf3f44a.jpg,train,paper1073,65bbea88d1cdb2799326ac2496189fba7029d2596700d787e460fbbf0e7f0b41,416,416,1
train,paper1074_jpg.rf.5b361e3abc23d70769b1c6ed6d4b2470.jpg,train,paper1074,517fb6eb77893ee45bb691ba8d73e5a78e80c875d30a9a4adf1fe10e2da059dc,416,416,2
val,paper1075_jpg.rf.bba8f15bd70ac0aa545cb095535a8aa9.jpg,train,paper1075,1c096a27afd2938c7726f0e9db6bd773df1c5e9959904d9be52902b17ed381d3,416,416,1
train,paper1076_jpg.rf.96e6b61243daa200f0147887a87bcd93.jpg,train,paper1076,f0eb4af36ee299c3204a87bdc9815e7b8c49f21bbb0ba7d45604fd90f4e15efe,416,416,1
train,paper1077_jpg.rf.abb3c2b42bb925c63dfd9ec87115454d.jpg,train,paper1077,0b51aae9f4deb19653c532b16570f0f81251c8bd91e1318fa93d7d147426394f,416,416,1
train,paper1078_jpg.rf.e2cc21ecac376f385460c0ab2a38b4d8.jpg,train,paper1078,de24b13565c2595f7e26a951d251062d2e6c8649c21f01d9f227528ffd800b49,416,416,1
val,paper107_jpg.rf.05ead6e0efbf86c55dd2ed086dbe78ee.jpg,train,paper107,68af547360ef06ad1770d97a343efcd62aaff28a082e2b7d488e8ab432e1adad,416,416,1
test,paper1080_jpg.rf.20a11f2af38195fc36b19230743a332b.jpg,train,paper1080,eb84bf392663725de2dec13cef2e61d1dd6037b100c6692449d3134357033280,416,416,1
train,paper1082_jpg.rf.74f21c55b5ababec5ce3e54f1329ba8a.jpg,train,paper1082,c4b6dd62f3c6689e8ad487af0fefd830653ba95e512c6d069aa212af27263f59,416,416,1
test,paper1085_jpg.rf.1cd0cdd719c051cd6a227ae8edc7f58e.jpg,train,paper1085,08a70d9adfdaaf5414feac6edf6379c1399012a2e5dad8db9b653caac7245e81,416,416,1
train,paper1088_jpg.rf.52afba648450fde4233e9b1133cbc7a2.jpg,train,paper1088,cb116ab40280022d005879c4e3cf8f396492d93dba85f98a59c4f477a9b6d941,416,416,1
val,paper1089_jpg.rf.299ef450fb09ac1354fa07483e63c308.jpg,train,paper1089,fd1398991cd91f3cf20d63665d9f8ec4881d73d93bd81a2578e9b6e7518cf4fb,416,416,2
val,paper1091_jpg.rf.dad2ef41628b2acb57cd9058d60fa56a.jpg,train,paper1091,c686c81856d818474d24a7978823e6dc93546da571a28be3dd490ddb6bc1c65d,416,416,2
train,paper1093_jpg.rf.a7d11418a21abf9a8f0fcf89e8d01444.jpg,train,paper1093,49f4d48f45c87a14ed4af2ea050ecc02e3223d50b89027a581b317445bf5a84c,416,416,1
train,paper1094_jpg.rf.83939cfd17e99a474f4fe3ad3ed4581c.jpg,train,paper1094,09d15f136c2d7b627d72dc31acb9c0d013e6f7d52c7fc3d896858e0569da31fd,416,416,1
test,paper1096_jpg.rf.e39463ffc73db1e23431aa19c467e705.jpg,train,paper1096,bf522386db485a0c4ea07e4781533c2d5f509003086ef27bee7d371538e73902,416,416,1
train,paper1098_jpg.rf.23f07335599b08ac25917537ad9c8e71.jpg,train,paper1098,2a48161b6c01c7b0db1a781563819394a57edaa4436cee1d938300c4276374f3,416,416,4
train,paper1099_jpg.rf.fea52df0bc17b2357f9f193a232ee506.jpg,train,paper1099,8605b193bbbf59de66288b72757ba53317ab45ef7422b442ae065a98e137126a,416,416,21
train,paper10_jpg.rf.a1ee7e6e16fdc232745c92a4f96b0b93.jpg,train,paper10,8a3499953d72954bacfb7f9da33aeb9923134b2bd938a16fbefa7159eaf10800,416,416,1
train,paper1100_jpg.rf.c0e5369fcee2c8a00bd794c5689b4647.jpg,train,paper1100,8c3a26b389db622a8d59e118ac779e71693f7ac44608f20f402a3ca54ad4cbd9,416,416,1
train,paper1101_jpg.rf.5b35470e380902919353f257df0b8a41.jpg,train,paper1101,24ae9ae01e774d5fe0619fbb8a2bbb252d071abc83eecd5a0bd9d86829628243,416,416,1
val,paper1102_jpg.rf.7bc86273cbf2bc513b1c74c8001f26ad.jpg,train,paper1102,aa1264107eda9c2482fa6e256b2bd4aa97f690e8f5b8ea6bd364c7af8ecedde2,416,416,1
train,paper1103_jpg.rf.79071b745407cbb4ebf57c8a245d5305.jpg,train,paper1103,4ecc64e451055397acac4ebe7f84c57c92a1f35570b9a673223ee8ab5ffd0632,416,416,2
train,paper1104_jpg.rf.1f3c8c2d363e01faa12641281e04f927.jpg,train,paper1104,d37f2cd0aefd24184ba8004f04912ac949e526820ef1c378950c92694ad45e61,416,416,11
train,paper1106_jpg.rf.b48e6734aad7fa6b9808433acd9bed21.jpg,train,paper1106,ab40399968e9226e77a4cf5a6ed4db438fce265d01b8b75295af896d57c8b0cc,416,416,1
train,paper1107_jpg.rf.a71050adeb7947744f32989dc546b737.jpg,train,paper1107,b558201aff120e17044ad6ddc8ff1f6679cb1c96d12c71d614c7eea71d23e2ad,416,416,2
train,paper1108_jpg.rf.6a62dc2beb27fa2b4e2662eb44fc68b7.jpg,train,paper1108,c8a9be3ddb8e21ed27c984931707bea1fd85496af09a1a223df7933a98df64a9,416,416,3
train,paper110_jpg.rf.401ba4c43f9673fbb0e29c5d4fc09d13.jpg,train,paper110,038471abf50c5d7b1ffb9b6432516397337c8c40174a559ea7335f27813814b3,416,416,1
test,paper1110_jpg.rf.a78b99a5e21c5f81d6fe68096f15980f.jpg,train,paper1110,d5ec7b083ebcbeb0cf8f2067a6d8337fb361a41458065a296f52c8a05d22f084,416,416,1
train,paper1111_jpg.rf.a0c63f6200f847355abfedd35f26e8a0.jpg,train,paper1111,7c3176ad1377d2b7fc2751ecb520af9414bd6abc33166bb9e35b1e8a0aa8e7b2,416,416,1
train,paper1112_jpg.rf.80f37ae51eddbded3c5d11917eb5b579.jpg,train,paper1112,37f868a87061a178dd05a41c1451235f5d7dd0d2594c723e83f463b872bd612d,416,416,1
train,paper1114_jpg.rf.e5589bbdc467f2b6a0995353f9eb8e46.jpg,train,paper1114,641f9819f62bf67fd95a9280a367b559652f9971ac8fd74c75e153821f41f48b,416,416,2
train,paper1115_jpg.rf.94e9636512384ebbd6d408197e671cc1.jpg,train,paper1115,76f543806033c5b447550ef10c65b3f3cee0740c3bc1596a1f413e8eccfd2da0,416,416,1
train,paper1116_jpg.rf.e5e13ca0dc8c00a1914f75d269e18e76.jpg,train,paper1116,696a3a89cd81002378f04eff3a7541df6f8549ae99c99e589a6858e3c14f8819,416,416,1
train,paper1118_jpg.rf.46c76cef78f99b8092f05a7029709cfe.jpg,train,paper1118,c5046e3724d743e661b8c2a59f35efef20a9f02d9b4615cb4166cb349c67b731,416,416,1
train,paper1119_jpg.rf.8ace1e0858f3fff4bf0d1d8637acd680.jpg,train,paper1119,75b6d48b18290da5cf964fae3c60a318eb28f33fbfbaa5998e9c9a8707929054,416,416,1
train,paper111_jpg.rf.159c429025acf3446a92019b00b666ef.jpg,train,paper111,68dd11044e0ff4042a45693cb53f425dbd4491521bd53f2e92d450ba23002af4,416,416,1
train,paper1120_jpg.rf.bc36bb98092131e2442f80c713cd8989.jpg,train,paper1120,d685036ade92acba4430a91e3055d43f0691a459801771da8d918a15bc77975d,416,416,1
val,paper1121_jpg.rf.dfa9c0efc9a20e82701f79dd5c7ae180.jpg,train,paper1121,c1dd0fb7897fec4b02e7182c62f85c1f4fae709e62969b5a805beccf5a6025d7,416,416,3
train,paper1122_jpg.rf.dec4d887568886df7c214ff15e8fde4b.jpg,train,paper1122,d7501ef063b83c675bbe6a4e6b4742c17edbd36d389f291d07add73683203c60,416,416,6
train,paper1123_jpg.rf.f5583fc4357e5645f7593a2d947990c0.jpg,train,paper1123,87b1c8d99738950bc3c54aba618795f48d6f6e6915f8628fbf1ea1e501ef9a83,416,416,4
train,paper1126_jpg.rf.83e1682fd69a31a4a4ee95cdce93dd21.jpg,train,paper1126,e5c35f740d51620c7049c76a9967b3c67fe2189a8afd19a43ebea3ad4065624d,416,416,5
train,paper1127_jpg.rf.3a6882225f2ac99b5a30e15293f9ed69.jpg,train,paper1127,bd6d31287bae6bd89002a6a78eab67401badc34a0ab75c36857c827d1629abd0,416,416,1
train,paper1129_jpg.rf.037724fe218dafc7efc35a26743dcd6d.jpg,train,paper1129,8fdd68d21f68abc2e858d02051337fe487336c38c9fb6b9f2dea7fd0498b5a72,416,416,1
train,paper112_jpg.rf.a9ee237a4256ba266dacbfb01f8375c3.jpg,train,paper112,7d44afd4628b78ea6c2629764455a6c212dca8b80a85b5648ccc152f01b5a876,416,416,1
train,paper1130_jpg.rf.5b68bee50f54e2f45213ea0ec9dd55a9.jpg,train,paper1130,10978efc5a15d1053039e5732fb3115b5b0a47d2afd1b237b408685f921dbcec,416,416,1
test,paper1131_jpg.rf.c50e3ac2a48fd3e1ad54fe2fbe43c945.jpg,train,paper1131,efeff7e5a80ec86b77c9b3d6459f1a87c9d035760ba39f38238e6b51a89ba8d8,416,416,3
train,paper1133_jpg.rf.17eb77292df15c622dae506f1c069480.jpg,train,paper1133,d83da61a174351b9bd41028331f642b246268d3432c98a2c0006f55146f1d44d,416,416,1
train,paper1135_jpg.rf.fe4a5a18adf1d57408f5441adf741ee5.jpg,train,paper1135,0009e0025478803c8a1bb544852c004f3b6b3a0e60c6ab4ca8d5a1df3edd4ebe,416,416,3
test,paper1137_jpg.rf.d05862c58dff3acd61987ed55e0d1f16.jpg,train,paper1137,1469b925f346392a3cdfe42100eaf157d48095341c2be9cac21b57cabdcab326,416,416,1
val,paper1139_jpg.rf.cca087298711d99c091f44d8b9aedc1d.jpg,train,paper1139,37b5cbf5ef67c88cd8271022c99caf5bb6e980e22c0f73a0cb8b6ae15a32de25,416,416,1
train,paper1140_jpg.rf.9fd5cc78a9edb762e9d141ecba5e52a8.jpg,train,paper1140,e1487234146fc86f7e94be51ef27cb9c55ebc4d713f0ae4644bf24ba61026954,416,416,2
train,paper1144_jpg.rf.f21ae2213d7d1027dbb97c01320d2e18.jpg,train,paper1144,73e84f65ed4c522b9e034ffc8a5fd56ef875f134458eedc227c0bc7b2a230f6e,416,416,1
val,paper1145_jpg.rf.24cdfe70c514b4f635deb0f4009bb9c3.jpg,train,paper1145,2ace8ba0954a96751ceac419fc450d705fb011969e0ffee2f874070a22d445da,416,416,2
val,paper1146_jpg.rf.6e4d14a8f6198823c1a9fea50e843855.jpg,train,paper1146,54f23d5b1fca2cbb0ea9bc2494bbe8d6c9da3e1fe78006ebfd3a3a6f5e3ecc95,416,416,1
train,paper1148_jpg.rf.465e133b0f867e3acb90f99d5add79a9.jpg,train,paper1148,3357a62a34589405e3db0119d019641efbed3ef46d474fa551db7c9745bf1f0f,416,416,4
train,paper1149_jpg.rf.456b37fe9a6dc9f98193fc5ef0e1bf2f.jpg,train,paper1149,894649088602578aaf8e583ac3cfc7fb598287b9b4b6e38208dd4a90c850a70f,416,416,14
train,paper114_jpg.rf.c5721e9e2652e8e5546e979ed456aec3.jpg,train,paper114,93da7ea4168ff79d87adaa74be13de29cf9de7db565a226d7d83a7d5145a0f75,416,416,1
test,paper1150_jpg.rf.7797a8afc638f9e7d1081b6d4315cfbb.jpg,train,paper1150,15539f53d5f3e2ac5e694f7c46f01e1082ee2894700cc1566de01f04302c5726,416,416,1
train,paper1151_jpg.rf.0c59289f68ad9ae530de88b4112174c7.jpg,train,paper1151,8bb43144b194d3f9668dcd32dbfa57351e7be16ceefa5966f650f6cae1d6e3e8,416,416,1
test,paper1153_jpg.rf.2e0f9e2895885223f8b8002e1118f40d.jpg,train,paper1153,1c8646f149685dd61a3eb72f6a69f9613bb85746ca6e312d49117319d110b209,416,416,1
train,paper1154_jpg.rf.fd59d4dea2d8e4c5c236cb53d9034677.jpg,train,paper1154,a16a962eeaa1525154b32cb3e82abd7b5ea08c07a604586bec572ab198fb488a,416,416,6
train,paper1156_jpg.rf.5d71b1df59082f381283e0480b9d86e9.jpg,train,paper1156,15d14b10855cfb544084bfb583b75de8bff06170e6992146027b7331fed82702,416,416,1
train,paper1157_jpg.rf.f64c176bc8c5585cd40c1ff0ee0a8921.jpg,train,paper1157,cf3eee75510652c3d484f066778ea0367255b2f852f6faed6e86ad7ef314011d,416,416,2
train,paper1159_jpg.rf.0c9791fe58621eabab2df8b055e7dfd2.jpg,train,paper1159,fc24afe225987f37aa52f05584d737616d86504ee07e8aced42ea87c6e472d89,416,416,2
