split,image_id,source_relative_path,prepared_name,annotation_id,class_id,class,coco_bbox_xywh,yolo_xc_yc_w_h,image_width,image_height,relative_area,size_bucket,clipped
train,314,batch_12/000013.jpg,batch_12_000013.jpg,949,2,bottle_cap,"1817.00,739.00,260.00,268.00","0.366529,0.292169,0.048946,0.089692",5312,2988,0.00439005,tiny,False
test,315,batch_12/000014.jpg,batch_12_000014.jpg,950,2,bottle_cap,"971.00,1668.00,1128.00,1071.00","0.513722,0.414816,0.377510,0.201619",2988,5312,0.07611319,medium,False
train,316,batch_12/000015.jpg,batch_12_000015.jpg,951,5,cigarette,"1261.00,1011.00,333.00,178.00","0.343149,0.470085,0.080048,0.076068",4160,2340,0.00608913,tiny,False
train,316,batch_12/000015.jpg,batch_12_000015.jpg,952,2,bottle_cap,"1804.00,1225.00,231.00,217.00","0.461418,0.569872,0.055529,0.092735",4160,2340,0.00514947,tiny,False
train,318,batch_12/000017.jpg,batch_12_000017.jpg,955,6,cup,"1236.00,1377.00,263.00,234.00","0.457664,0.281250,0.088019,0.044051",2988,5312,0.00387733,tiny,False
train,318,batch_12/000017.jpg,batch_12_000017.jpg,956,0,bag_wrapper,"876.00,2061.00,651.00,814.00","0.402108,0.464608,0.217871,0.153238",2988,5312,0.03338618,small,False
train,318,batch_12/000017.jpg,batch_12_000017.jpg,957,6,cup,"1785.00,3287.00,320.00,395.00","0.650937,0.655968,0.107095,0.074360",2988,5312,0.00796358,tiny,False
val,319,batch_12/000018.jpg,batch_12_000018.jpg,958,3,can,"1146.00,2174.00,725.00,519.00","0.504853,0.458114,0.242637,0.097703",2988,5312,0.02370646,small,False
train,320,batch_12/000019.jpg,batch_12_000019.jpg,959,0,bag_wrapper,"2811.00,317.00,175.00,422.00","0.970047,0.099398,0.058568,0.079443",2988,5312,0.00465277,tiny,False
train,320,batch_12/000019.jpg,batch_12_000019.jpg,960,6,cup,"1604.00,2787.00,328.00,331.00","0.591700,0.555817,0.109772,0.062312",2988,5312,0.00684011,tiny,False
train,320,batch_12/000019.jpg,batch_12_000019.jpg,964,1,bottle,"1020.00,2237.00,592.00,542.00","0.440428,0.472139,0.198126,0.102033",2988,5312,0.0202154,small,False
train,320,batch_12/000019.jpg,batch_12_000019.jpg,965,2,bottle_cap,"1018.00,2237.00,90.00,104.00","0.355756,0.430911,0.030120,0.019578",2988,5312,0.00058971,tiny,False
test,321,batch_12/000020.jpg,batch_12_000020.jpg,967,5,cigarette,"1142.00,1985.00,122.00,40.00","0.402610,0.377447,0.040830,0.007530",2988,5312,0.00030745,tiny,False
test,321,batch_12/000020.jpg,batch_12_000020.jpg,968,6,cup,"1552.00,2516.00,419.00,395.00","0.589525,0.510825,0.140228,0.074360",2988,5312,0.01042731,small,False
test,321,batch_12/000020.jpg,batch_12_000020.jpg,969,5,cigarette,"1.00,1285.00,121.00,48.00","0.020582,0.246423,0.040495,0.009036",2988,5312,0.00036592,tiny,False
val,322,batch_12/000021.jpg,batch_12_000021.jpg,970,1,bottle,"1408.00,2531.00,503.00,602.00","0.555388,0.533133,0.168340,0.113328",2988,5312,0.01907769,small,False
train,323,batch_12/000022.jpg,batch_12_000022.jpg,972,6,cup,"1045.19,1893.38,783.00,850.00","0.480820,0.436442,0.262048,0.160015",2988,5312,0.04193165,small,False
test,324,batch_12/000023.jpg,batch_12_000023.jpg,973,3,can,"1182.00,2193.00,594.00,940.00","0.494980,0.501318,0.198795,0.176958",2988,5312,0.03517836,small,False
val,325,batch_12/000024.jpg,batch_12_000024.jpg,976,1,bottle,"1208.00,3150.00,519.00,228.00","0.491131,0.614458,0.173695,0.042922",2988,5312,0.00745527,tiny,False
val,325,batch_12/000024.jpg,batch_12_000024.jpg,977,5,cigarette,"1483.00,2663.00,71.00,30.00","0.508199,0.504142,0.023762,0.005648",2988,5312,0.0001342,tiny,False
val,325,batch_12/000024.jpg,batch_12_000024.jpg,978,5,cigarette,"1670.00,2931.00,72.00,34.00","0.570950,0.554970,0.024096,0.006401",2988,5312,0.00015423,tiny,False
val,325,batch_12/000024.jpg,batch_12_000024.jpg,979,5,cigarette,"2451.00,2144.00,66.00,28.00","0.831325,0.406250,0.022088,0.005271",2988,5312,0.00011643,tiny,False
val,325,batch_12/000024.jpg,batch_12_000024.jpg,980,5,cigarette,"1894.00,2215.00,33.00,48.00","0.639391,0.421498,0.011044,0.009036",2988,5312,9.98e-05,tiny,False
val,325,batch_12/000024.jpg,batch_12_000024.jpg,981,5,cigarette,"720.00,3381.00,93.00,27.00","0.256526,0.639025,0.031124,0.005083",2988,5312,0.0001582,tiny,False
val,325,batch_12/000024.jpg,batch_12_000024.jpg,982,5,cigarette,"1481.00,4290.00,63.00,61.00","0.506191,0.813347,0.021084,0.011483",2988,5312,0.00024212,tiny,False
val,325,batch_12/000024.jpg,batch_12_000024.jpg,983,5,cigarette,"2827.00,1926.00,35.00,38.00","0.951975,0.366152,0.011714,0.007154",2988,5312,8.379e-05,tiny,False
val,325,batch_12/000024.jpg,batch_12_000024.jpg,984,5,cigarette,"2847.00,1058.00,34.00,21.00","0.958501,0.201148,0.011379,0.003953",2988,5312,4.498e-05,tiny,False
val,325,batch_12/000024.jpg,batch_12_000024.jpg,985,5,cigarette,"2805.00,1253.00,47.00,20.00","0.946620,0.237764,0.015730,0.003765",2988,5312,5.922e-05,tiny,False
val,325,batch_12/000024.jpg,batch_12_000024.jpg,986,5,cigarette,"2328.00,1276.00,40.00,20.00","0.785810,0.242093,0.013387,0.003765",2988,5312,5.04e-05,tiny,False
val,325,batch_12/000024.jpg,batch_12_000024.jpg,987,5,cigarette,"2366.00,1328.00,34.00,22.00","0.797523,0.252071,0.011379,0.004142",2988,5312,4.713e-05,tiny,False
val,325,batch_12/000024.jpg,batch_12_000024.jpg,988,5,cigarette,"1215.00,1629.00,52.00,14.00","0.415328,0.307982,0.017403,0.002636",2988,5312,4.587e-05,tiny,False
val,325,batch_12/000024.jpg,batch_12_000024.jpg,989,5,cigarette,"1300.00,1546.00,51.00,25.00","0.443608,0.293392,0.017068,0.004706",2988,5312,8.033e-05,tiny,False
val,325,batch_12/000024.jpg,batch_12_000024.jpg,990,5,cigarette,"1864.00,1523.00,51.00,28.00","0.632363,0.289345,0.017068,0.005271",2988,5312,8.997e-05,tiny,False
val,325,batch_12/000024.jpg,batch_12_000024.jpg,991,5,cigarette,"1760.00,1456.00,32.00,40.00","0.594378,0.277861,0.010710,0.007530",2988,5312,8.064e-05,tiny,False
val,325,batch_12/000024.jpg,batch_12_000024.jpg,992,5,cigarette,"1439.00,1509.00,17.00,33.00","0.484438,0.287180,0.005689,0.006212",2988,5312,3.534e-05,tiny,False
val,325,batch_12/000024.jpg,batch_12_000024.jpg,993,5,cigarette,"729.00,1777.00,46.00,26.00","0.251673,0.336973,0.015395,0.004895",2988,5312,7.535e-05,tiny,False
val,325,batch_12/000024.jpg,batch_12_000024.jpg,994,5,cigarette,"143.00,2359.00,42.00,41.00","0.054886,0.447948,0.014056,0.007718",2988,5312,0.00010849,tiny,False
val,325,batch_12/000024.jpg,batch_12_000024.jpg,995,5,cigarette,"342.00,2483.00,33.00,32.00","0.119980,0.470444,0.011044,0.006024",2988,5312,6.653e-05,tiny,False
val,325,batch_12/000024.jpg,batch_12_000024.jpg,996,5,cigarette,"1084.00,3396.00,55.00,43.00","0.371988,0.643355,0.018407,0.008095",2988,5312,0.000149,tiny,False
val,325,batch_12/000024.jpg,batch_12_000024.jpg,997,5,cigarette,"1474.00,3787.00,59.00,63.00","0.503179,0.718844,0.019746,0.011860",2988,5312,0.00023418,tiny,False
val,325,batch_12/000024.jpg,batch_12_000024.jpg,999,5,cigarette,"662.00,2820.00,40.00,41.00","0.228246,0.534733,0.013387,0.007718",2988,5312,0.00010332,tiny,False
val,325,batch_12/000024.jpg,batch_12_000024.jpg,1000,5,cigarette,"118.00,2243.00,17.00,38.00","0.042336,0.425828,0.005689,0.007154",2988,5312,4.07e-05,tiny,False
train,326,batch_12/000025.jpg,batch_12_000025.jpg,1001,5,cigarette,"990.00,862.00,497.00,341.00","0.414491,0.194371,0.166332,0.064194",2988,5312,0.01067756,small,False
train,326,batch_12/000025.jpg,batch_12_000025.jpg,1002,2,bottle_cap,"1182.00,2443.00,469.00,461.00","0.474063,0.503294,0.156961,0.086785",2988,5312,0.01362182,small,False
train,327,batch_12/000026.jpg,batch_12_000026.jpg,1028,5,cigarette,"999.00,636.00,80.00,69.00","0.347724,0.126224,0.026774,0.012989",2988,5312,0.00034778,tiny,False
train,327,batch_12/000026.jpg,batch_12_000026.jpg,1029,5,cigarette,"952.00,851.00,54.00,61.00","0.327644,0.165945,0.018072,0.011483",2988,5312,0.00020753,tiny,False
train,327,batch_12/000026.jpg,batch_12_000026.jpg,1030,5,cigarette,"1158.00,1206.00,38.00,78.00","0.393909,0.234375,0.012718,0.014684",2988,5312,0.00018674,tiny,False
train,327,batch_12/000026.jpg,batch_12_000026.jpg,1031,5,cigarette,"1166.00,1380.00,73.00,80.00","0.402443,0.267319,0.024431,0.015060",2988,5312,0.00036794,tiny,False
train,327,batch_12/000026.jpg,batch_12_000026.jpg,1032,5,cigarette,"1497.00,1700.00,86.00,93.00","0.515395,0.328784,0.028782,0.017508",2988,5312,0.0005039,tiny,False
train,327,batch_12/000026.jpg,batch_12_000026.jpg,1033,6,cup,"1365.00,1944.00,300.00,276.00","0.507028,0.391943,0.100402,0.051958",2988,5312,0.00521665,tiny,False
train,327,batch_12/000026.jpg,batch_12_000026.jpg,1034,6,cup,"1592.00,1933.00,99.00,242.00","0.549364,0.386672,0.033133,0.045557",2988,5312,0.00150943,tiny,False
train,327,batch_12/000026.jpg,batch_12_000026.jpg,1035,5,cigarette,"1402.00,2290.00,33.00,107.00","0.474732,0.441171,0.011044,0.020143",2988,5312,0.00022246,tiny,False
train,327,batch_12/000026.jpg,batch_12_000026.jpg,1036,5,cigarette,"1749.00,3101.00,135.00,56.00","0.607932,0.589044,0.045181,0.010542",2988,5312,0.0004763,tiny,False
train,327,batch_12/000026.jpg,batch_12_000026.jpg,1037,5,cigarette,"1516.00,3359.00,210.00,119.00","0.542503,0.643543,0.070281,0.022402",2988,5312,0.00157445,tiny,False
train,327,batch_12/000026.jpg,batch_12_000026.jpg,1038,5,cigarette,"2547.00,3723.00,121.00,160.00","0.872657,0.715926,0.040495,0.030120",2988,5312,0.00121974,tiny,False
train,327,batch_12/000026.jpg,batch_12_000026.jpg,1039,5,cigarette,"775.00,2284.00,66.00,88.00","0.270415,0.438253,0.022088,0.016566",2988,5312,0.00036592,tiny,False
train,327,batch_12/000026.jpg,batch_12_000026.jpg,1040,5,cigarette,"688.00,2034.00,88.00,62.00","0.244980,0.388742,0.029451,0.011672",2988,5312,0.00034374,tiny,False
train,327,batch_12/000026.jpg,batch_12_000026.jpg,1043,6,cup,"1534.00,3415.00,415.00,426.00","0.582831,0.682982,0.138889,0.080196",2988,5312,0.0111383,small,False
train,327,batch_12/000026.jpg,batch_12_000026.jpg,1044,5,cigarette,"1971.00,3875.00,279.00,147.00","0.706325,0.743317,0.093373,0.027673",2988,5312,0.00258394,tiny,False
train,327,batch_12/000026.jpg,batch_12_000026.jpg,1047,5,cigarette,"1980.00,5141.00,190.00,170.00","0.694444,0.983810,0.063588,0.032003",2988,5312,0.002035,tiny,False
train,328,batch_12/000027.jpg,batch_12_000027.jpg,1052,6,cup,"1359.00,3327.00,269.00,281.00","0.499833,0.652767,0.090027,0.052899",2988,5312,0.00476233,tiny,False
train,328,batch_12/000027.jpg,batch_12_000027.jpg,1053,5,cigarette,"165.00,39.00,61.00,47.00","0.065428,0.011766,0.020415,0.008848",2988,5312,0.00018063,tiny,False
val,329,batch_12/000028.jpg,batch_12_000028.jpg,1057,0,bag_wrapper,"1942.00,2824.00,533.00,575.00","0.739123,0.585749,0.178380,0.108245",2988,5312,0.01930885,small,False
val,329,batch_12/000028.jpg,batch_12_000028.jpg,1058,0,bag_wrapper,"1980.00,2901.00,97.00,64.00","0.678882,0.552146,0.032463,0.012048",2988,5312,0.00039112,tiny,False
val,329,batch_12/000028.jpg,batch_12_000028.jpg,1059,7,straw,"2579.00,4651.00,409.00,227.00","0.931560,0.896931,0.136881,0.042733",2988,5312,0.00584939,tiny,False
val,329,batch_12/000028.jpg,batch_12_000028.jpg,1064,7,straw,"2834.00,2511.00,153.00,993.00","0.974063,0.566171,0.051205,0.186935",2988,5312,0.00957199,tiny,False
train,330,batch_12/000029.jpg,batch_12_000029.jpg,1065,7,straw,"724.00,840.00,277.00,494.00","0.288655,0.204631,0.092704,0.092997",2988,5312,0.00862121,tiny,False
train,330,batch_12/000029.jpg,batch_12_000029.jpg,1066,1,bottle,"521.00,2818.00,729.00,304.00","0.296352,0.559111,0.243976,0.057229",2988,5312,0.01396248,small,False
train,330,batch_12/000029.jpg,batch_12_000029.jpg,1067,2,bottle_cap,"1208.00,2847.00,40.00,115.00","0.410977,0.546781,0.013387,0.021649",2988,5312,0.00028981,tiny,False
test,331,batch_12/000030.jpg,batch_12_000030.jpg,1074,0,bag_wrapper,"1195.00,2700.00,468.00,314.00","0.478246,0.537839,0.156627,0.059111",2988,5312,0.00925842,tiny,False
test,331,batch_12/000030.jpg,batch_12_000030.jpg,1075,0,bag_wrapper,"1195.00,2467.00,199.00,164.00","0.433233,0.479857,0.066600,0.030873",2988,5312,0.00205617,tiny,False
test,331,batch_12/000030.jpg,batch_12_000030.jpg,1076,0,bag_wrapper,"2149.00,4364.00,67.00,144.00","0.730422,0.835090,0.022423,0.027108",2988,5312,0.00060785,tiny,False
test,331,batch_12/000030.jpg,batch_12_000030.jpg,1077,0,bag_wrapper,"932.00,2479.00,82.00,56.00","0.325636,0.471950,0.027443,0.010542",2988,5312,0.00028931,tiny,False
val,332,batch_12/000031.jpg,batch_12_000031.jpg,1078,0,bag_wrapper,"1580.00,773.00,317.00,258.00","0.581827,0.169804,0.106091,0.048569",2988,5312,0.00515276,tiny,False
val,332,batch_12/000031.jpg,batch_12_000031.jpg,1079,0,bag_wrapper,"1346.00,2359.00,314.00,315.00","0.503012,0.473739,0.105087,0.059300",2988,5312,0.00623163,tiny,False
val,332,batch_12/000031.jpg,batch_12_000031.jpg,1080,0,bag_wrapper,"1241.00,3141.00,1050.00,1084.00","0.591031,0.693336,0.351406,0.204066",2988,5312,0.07171003,medium,False
val,332,batch_12/000031.jpg,batch_12_000031.jpg,1081,5,cigarette,"2164.00,4003.00,64.00,115.00","0.734940,0.764401,0.021419,0.021649",2988,5312,0.0004637,tiny,False
val,332,batch_12/000031.jpg,batch_12_000031.jpg,1082,0,bag_wrapper,"1736.00,3212.00,546.00,618.00","0.672356,0.662839,0.182731,0.116340",2988,5312,0.02125898,small,False
val,332,batch_12/000031.jpg,batch_12_000031.jpg,1083,0,bag_wrapper,"877.00,4276.00,206.00,102.00","0.327979,0.814571,0.068942,0.019202",2988,5312,0.00132382,tiny,False
val,332,batch_12/000031.jpg,batch_12_000031.jpg,1084,5,cigarette,"444.00,362.00,32.00,52.00","0.153949,0.073042,0.010710,0.009789",2988,5312,0.00010484,tiny,False
val,332,batch_12/000031.jpg,batch_12_000031.jpg,1085,0,bag_wrapper,"799.00,434.00,74.00,50.00","0.279786,0.086408,0.024766,0.009413",2988,5312,0.00023311,tiny,False
val,332,batch_12/000031.jpg,batch_12_000031.jpg,1087,0,bag_wrapper,"2182.00,2221.00,38.00,56.00","0.736613,0.423381,0.012718,0.010542",2988,5312,0.00013407,tiny,False
train,333,batch_12/000032.jpg,batch_12_000032.jpg,1088,5,cigarette,"1107.00,4875.00,165.00,153.00","0.398092,0.932135,0.055221,0.028803",2988,5312,0.00159051,tiny,False
train,333,batch_12/000032.jpg,batch_12_000032.jpg,1089,0,bag_wrapper,"1335.00,2283.00,227.00,432.00","0.484772,0.470444,0.075971,0.081325",2988,5312,0.00617833,tiny,False
train,334,batch_12/000033.jpg,batch_12_000033.jpg,1090,0,bag_wrapper,"2476.00,612.00,271.00,317.00","0.873996,0.145049,0.090696,0.059676",2988,5312,0.0054124,tiny,False
train,334,batch_12/000033.jpg,batch_12_000033.jpg,1091,4,carton,"1164.00,3272.50,416.00,615.00","0.459170,0.673946,0.139224,0.115776",2988,5312,0.01611869,small,False
train,334,batch_12/000033.jpg,batch_12_000033.jpg,1092,7,straw,"1336.00,3049.00,126.00,291.00","0.468206,0.601374,0.042169,0.054782",2988,5312,0.00231007,tiny,False
train,334,batch_12/000033.jpg,batch_12_000033.jpg,1093,0,bag_wrapper,"1760.00,3871.50,526.00,398.00","0.677041,0.766284,0.176037,0.074925",2988,5312,0.01318956,small,False
train,334,batch_12/000033.jpg,batch_12_000033.jpg,1094,1,bottle,"1167.00,1895.00,252.00,283.00","0.432731,0.383377,0.084337,0.053276",2988,5312,0.00449312,tiny,False
train,334,batch_12/000033.jpg,batch_12_000033.jpg,1095,2,bottle_cap,"1249.00,1897.50,173.00,155.00","0.446954,0.371800,0.057898,0.029179",2988,5312,0.00168943,tiny,False
train,335,batch_12/000034.jpg,batch_12_000034.jpg,1097,0,bag_wrapper,"1449.00,2436.00,211.00,332.00","0.520248,0.489834,0.070616,0.062500",2988,5312,0.00441349,tiny,False
train,335,batch_12/000034.jpg,batch_12_000034.jpg,1099,3,can,"1450.00,1132.00,192.00,206.00","0.517403,0.232492,0.064257,0.038780",2988,5312,0.0024919,tiny,False
train,335,batch_12/000034.jpg,batch_12_000034.jpg,1100,1,bottle,"909.00,732.00,567.00,519.00","0.399096,0.186653,0.189759,0.097703",2988,5312,0.01854009,small,False
train,335,batch_12/000034.jpg,batch_12_000034.jpg,1101,2,bottle_cap,"1402.00,1138.00,74.00,116.00","0.481593,0.225151,0.024766,0.021837",2988,5312,0.00054082,tiny,False
train,335,batch_12/000034.jpg,batch_12_000034.jpg,1102,0,bag_wrapper,"1375.00,678.00,620.00,560.00","0.563922,0.180346,0.207497,0.105422",2988,5312,0.02187465,small,False
train,335,batch_12/000034.jpg,batch_12_000034.jpg,1103,0,bag_wrapper,"2243.00,121.00,740.00,515.00","0.874498,0.071254,0.247657,0.096950",2988,5312,0.02401045,small,False
train,336,batch_12/000035.jpg,batch_12_000035.jpg,1104,4,carton,"1944.00,3468.00,443.00,372.00","0.724732,0.687877,0.148260,0.070030",2988,5312,0.01038265,small,False
train,336,batch_12/000035.jpg,batch_12_000035.jpg,1105,6,cup,"987.00,2341.00,382.00,406.00","0.394244,0.478916,0.127845,0.076431",2988,5312,0.00977126,tiny,False
train,336,batch_12/000035.jpg,batch_12_000035.jpg,1106,0,bag_wrapper,"1222.00,2028.00,260.00,70.00","0.452477,0.388366,0.087015,0.013178",2988,5312,0.00114665,tiny,False
train,339,batch_12/000038.jpg,batch_12_000038.jpg,1114,0,bag_wrapper,"482.33,2051.29,296.00,128.00","0.203596,0.512424,0.095607,0.031008",3096,4128,0.00296457,tiny,False
train,339,batch_12/000038.jpg,batch_12_000038.jpg,1115,0,bag_wrapper,"1234.14,2224.33,327.00,241.00","0.451435,0.568031,0.105620,0.058382",3096,4128,0.00616629,tiny,False
train,339,batch_12/000038.jpg,batch_12_000038.jpg,1116,0,bag_wrapper,"696.14,1824.90,194.00,123.00","0.256183,0.456978,0.062661,0.029797",3096,4128,0.00186709,tiny,False
train,339,batch_12/000038.jpg,batch_12_000038.jpg,1117,1,bottle,"2288.90,3128.57,380.00,156.00","0.800680,0.776786,0.122739,0.037791",3096,4128,0.00463839,tiny,False
val,340,batch_12/000039.jpg,batch_12_000039.jpg,1121,0,bag_wrapper,"2027.00,575.00,343.00,250.00","0.735776,0.131777,0.114793,0.047063",2988,5312,0.00540251,tiny,False
val,340,batch_12/000039.jpg,batch_12_000039.jpg,1122,0,bag_wrapper,"1.00,422.00,2987.00,3680.00","0.500167,0.425828,0.999665,0.692771",2988,5312,0.69253923,large,False
train,341,batch_12/000040.jpg,batch_12_000040.jpg,1123,0,bag_wrapper,"518.00,1211.00,1562.00,1437.00","0.434739,0.363234,0.522758,0.270520",2988,5312,0.14141619,medium,False
train,342,batch_12/000041.jpg,batch_12_000041.jpg,1124,2,bottle_cap,"1361.00,1377.00,525.00,602.00","0.543340,0.315889,0.175703,0.113328",2988,5312,0.0199121,small,False
train,343,batch_12/000042.jpg,batch_12_000042.jpg,1126,2,bottle_cap,"1172.00,2272.00,413.00,435.00","0.461345,0.468656,0.138220,0.081890",2988,5312,0.01131881,small,False
test,344,batch_12/000043.jpg,batch_12_000043.jpg,1127,3,can,"746.00,2233.00,268.00,214.00","0.211538,0.750000,0.064423,0.068590",4160,3120,0.00441876,tiny,False
test,344,batch_12/000043.jpg,batch_12_000043.jpg,1128,3,can,"1404.00,1963.00,185.00,165.00","0.359736,0.655609,0.044471,0.052885",4160,3120,0.00235184,tiny,False
test,344,batch_12/000043.jpg,batch_12_000043.jpg,1129,3,can,"2336.00,1337.00,140.00,156.00","0.578365,0.453526,0.033654,0.050000",4160,3120,0.00168269,tiny,False
test,344,batch_12/000043.jpg,batch_12_000043.jpg,1130,0,bag_wrapper,"1646.00,1920.00,171.00,154.00","0.416226,0.640064,0.041106,0.049359",4160,3120,0.00202894,tiny,False
test,344,batch_12/000043.jpg,batch_12_000043.jpg,1131,0,bag_wrapper,"2016.00,2157.00,382.00,206.00","0.530529,0.724359,0.091827,0.066026",4160,3120,0.00606293,tiny,False
test,344,batch_12/000043.jpg,batch_12_000043.jpg,1132,4,carton,"2074.00,2548.00,57.00,113.00","0.505409,0.834776,0.013702,0.036218",4160,3120,0.00049626,tiny,False
test,344,batch_12/000043.jpg,batch_12_000043.jpg,1133,1,bottle,"2552.00,1486.00,243.00,263.00","0.642668,0.518429,0.058413,0.084295",4160,3120,0.00492396,tiny,False
test,344,batch_12/000043.jpg,batch_12_000043.jpg,1134,2,bottle_cap,"2750.00,1715.00,46.00,36.00","0.666587,0.555449,0.011058,0.011538",4160,3120,0.00012759,tiny,False
val,345,batch_12/000044.jpg,batch_12_000044.jpg,1135,3,can,"1275.00,2425.00,260.00,337.00","0.464616,0.643229,0.085979,0.083581",3024,4032,0.00718623,tiny,False
train,346,batch_12/000045.jpg,batch_12_000045.jpg,1136,1,bottle,"1377.00,1499.00,94.00,132.00","0.478495,0.394405,0.031586,0.033266",2976,3968,0.00105074,tiny,False
val,347,batch_12/000046.jpg,batch_12_000046.jpg,1137,6,cup,"1742.00,1929.00,232.00,316.00","0.624328,0.525958,0.077957,0.079637",2976,3968,0.00620827,tiny,False
val,347,batch_12/000046.jpg,batch_12_000046.jpg,1138,7,straw,"1852.00,1821.00,66.00,374.00","0.633401,0.506048,0.022177,0.094254",2976,3968,0.00209031,tiny,False
val,347,batch_12/000046.jpg,batch_12_000046.jpg,1139,7,straw,"2321.00,2488.00,298.00,152.00","0.829973,0.646169,0.100134,0.038306",2976,3968,0.00383579,tiny,False
val,347,batch_12/000046.jpg,batch_12_000046.jpg,1141,6,cup,"2225.00,2488.00,261.00,282.00","0.791499,0.662550,0.087702,0.071069",2976,3968,0.00623283,tiny,False
